region,period,total,year,month
"03 asturias, principado de",2021-11,76339.0,2021,11
"03 asturias, principado de",2021-10,138046.0,2021,10
"03 asturias, principado de",2021-09,168682.0,2021,9
"03 asturias, principado de",2021-08,255261.0,2021,8
"03 asturias, principado de",2021-07,202996.0,2021,7
"03 asturias, principado de",2021-06,104946.0,2021,6
"03 asturias, principado de",2021-05,53731.0,2021,5
"03 asturias, principado de",2021-04,22616.0,2021,4
"03 asturias, principado de",2021-03,20525.0,2021,3
"03 asturias, principado de",2021-02,14241.0,2021,2
"03 asturias, principado de",2021-01,14461.0,2021,1
"03 asturias, principado de",2020-12,13607.0,2020,12
"03 asturias, principado de",2020-11,11044.0,2020,11
"03 asturias, principado de",2020-10,59029.0,2020,10
"03 asturias, principado de",2020-09,119811.0,2020,9
"03 asturias, principado de",2020-08,222433.0,2020,8
"03 asturias, principado de",2020-07,166445.0,2020,7
"03 asturias, principado de",2020-06,26906.0,2020,6
"03 asturias, principado de",2020-05,3518.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,29585.0,2020,3
"03 asturias, principado de",2020-02,76363.0,2020,2
"03 asturias, principado de",2020-01,61541.0,2020,1
"03 asturias, principado de",2019-12,78908.0,2019,12
"03 asturias, principado de",2019-11,82364.0,2019,11
"03 asturias, principado de",2019-10,121341.0,2019,10
"03 asturias, principado de",2019-09,165862.0,2019,9
"03 asturias, principado de",2019-08,238099.0,2019,8
"03 asturias, principado de",2019-07,187345.0,2019,7
"03 asturias, principado de",2019-06,138889.0,2019,6
"03 asturias, principado de",2019-05,117035.0,2019,5
"03 asturias, principado de",2019-04,126500.0,2019,4
"03 asturias, principado de",2019-03,90928.0,2019,3
"03 asturias, principado de",2019-02,64514.0,2019,2
"03 asturias, principado de",2019-01,49932.0,2019,1
"03 asturias, principado de",2018-12,77695.0,2018,12
"03 asturias, principado de",2018-11,87564.0,2018,11
"03 asturias, principado de",2018-10,122283.0,2018,10
"03 asturias, principado de",2018-09,165911.0,2018,9
"03 asturias, principado de",2018-08,233310.0,2018,8
"03 asturias, principado de",2018-07,176641.0,2018,7
"03 asturias, principado de",2018-06,141977.0,2018,6
"03 asturias, principado de",2018-05,116309.0,2018,5
"03 asturias, principado de",2018-04,113168.0,2018,4
"03 asturias, principado de",2018-03,105560.0,2018,3
"03 asturias, principado de",2018-02,66605.0,2018,2
"03 asturias, principado de",2018-01,52984.0,2018,1
"03 asturias, principado de",2017-12,81138.0,2017,12
"03 asturias, principado de",2017-11,79595.0,2017,11
"03 asturias, principado de",2017-10,128324.0,2017,10
"03 asturias, principado de",2017-09,163735.0,2017,9
"03 asturias, principado de",2017-08,235973.0,2017,8
"03 asturias, principado de",2017-07,192772.0,2017,7
"03 asturias, principado de",2017-06,128224.0,2017,6
"03 asturias, principado de",2017-05,114687.0,2017,5
"03 asturias, principado de",2017-04,139356.0,2017,4
"03 asturias, principado de",2017-03,86304.0,2017,3
"03 asturias, principado de",2017-02,68874.0,2017,2
"03 asturias, principado de",2017-01,58025.0,2017,1
"03 asturias, principado de",2016-12,77330.0,2016,12
"03 asturias, principado de",2016-11,76230.0,2016,11
"03 asturias, principado de",2016-10,124648.0,2016,10
"03 asturias, principado de",2016-09,158966.0,2016,9
"03 asturias, principado de",2016-08,228668.0,2016,8
"03 asturias, principado de",2016-07,195258.0,2016,7
"03 asturias, principado de",2016-06,128697.0,2016,6
"03 asturias, principado de",2016-05,105156.0,2016,5
"03 asturias, principado de",2016-04,96653.0,2016,4
"03 asturias, principado de",2016-03,111065.0,2016,3
"03 asturias, principado de",2016-02,68128.0,2016,2
"03 asturias, principado de",2016-01,57479.0,2016,1
"03 asturias, principado de",2015-12,77111.0,2015,12
"03 asturias, principado de",2015-11,79871.0,2015,11
"03 asturias, principado de",2015-10,115563.0,2015,10
"03 asturias, principado de",2015-09,153656.0,2015,9
"03 asturias, principado de",2015-08,240096.0,2015,8
"03 asturias, principado de",2015-07,188910.0,2015,7
"03 asturias, principado de",2015-06,135152.0,2015,6
"03 asturias, principado de",2015-05,101195.0,2015,5
"03 asturias, principado de",2015-04,121098.0,2015,4
"03 asturias, principado de",2015-03,86870.0,2015,3
"03 asturias, principado de",2015-02,59754.0,2015,2
"03 asturias, principado de",2015-01,53929.0,2015,1
"03 asturias, principado de",2014-12,70356.0,2014,12
"03 asturias, principado de",2014-11,70210.0,2014,11
"03 asturias, principado de",2014-10,102744.0,2014,10
"03 asturias, principado de",2014-09,148341.0,2014,9
"03 asturias, principado de",2014-08,222212.0,2014,8
"03 asturias, principado de",2014-07,162027.0,2014,7
"03 asturias, principado de",2014-06,116472.0,2014,6
"03 asturias, principado de",2014-05,105015.0,2014,5
"03 asturias, principado de",2014-04,103008.0,2014,4
"03 asturias, principado de",2014-03,68349.0,2014,3
"03 asturias, principado de",2014-02,54125.0,2014,2
"03 asturias, principado de",2014-01,48444.0,2014,1
"03 asturias, principado de",2025-02,10688.0,2025,2
"03 asturias, principado de",2025-01,9408.0,2025,1
"03 asturias, principado de",2024-12,11835.0,2024,12
"03 asturias, principado de",2024-11,15289.0,2024,11
"03 asturias, principado de",2024-10,35874.0,2024,10
"03 asturias, principado de",2024-09,57883.0,2024,9
"03 asturias, principado de",2024-08,57215.0,2024,8
"03 asturias, principado de",2024-07,50839.0,2024,7
"03 asturias, principado de",2024-06,47760.0,2024,6
"03 asturias, principado de",2024-05,49641.0,2024,5
"03 asturias, principado de",2024-04,30260.0,2024,4
"03 asturias, principado de",2024-03,18750.0,2024,3
"03 asturias, principado de",2024-02,10754.0,2024,2
"03 asturias, principado de",2024-01,11744.0,2024,1
"03 asturias, principado de",2023-12,10492.0,2023,12
"03 asturias, principado de",2023-11,14536.0,2023,11
"03 asturias, principado de",2023-10,36545.0,2023,10
"03 asturias, principado de",2023-09,59380.0,2023,9
"03 asturias, principado de",2023-08,53210.0,2023,8
"03 asturias, principado de",2023-07,49553.0,2023,7
"03 asturias, principado de",2023-06,52221.0,2023,6
"03 asturias, principado de",2023-05,48486.0,2023,5
"03 asturias, principado de",2023-04,28487.0,2023,4
"03 asturias, principado de",2023-03,13241.0,2023,3
"03 asturias, principado de",2023-02,8900.0,2023,2
"03 asturias, principado de",2023-01,7329.0,2023,1
"03 asturias, principado de",2022-12,8345.0,2022,12
"03 asturias, principado de",2022-11,10322.0,2022,11
"03 asturias, principado de",2022-10,28491.0,2022,10
"03 asturias, principado de",2022-09,44737.0,2022,9
"03 asturias, principado de",2022-08,48464.0,2022,8
"03 asturias, principado de",2022-07,41964.0,2022,7
"03 asturias, principado de",2022-06,38820.0,2022,6
"03 asturias, principado de",2022-05,33637.0,2022,5
"03 asturias, principado de",2022-04,20394.0,2022,4
"03 asturias, principado de",2022-03,8725.0,2022,3
"03 asturias, principado de",2022-02,5964.0,2022,2
"03 asturias, principado de",2022-01,4456.0,2022,1
"03 asturias, principado de",2021-12,6711.0,2021,12
"03 asturias, principado de",2021-11,9853.0,2021,11
"03 asturias, principado de",2021-10,22129.0,2021,10
"03 asturias, principado de",2021-09,27110.0,2021,9
"03 asturias, principado de",2021-08,24660.0,2021,8
"03 asturias, principado de",2021-07,23260.0,2021,7
"03 asturias, principado de",2021-06,10550.0,2021,6
"03 asturias, principado de",2021-05,3754.0,2021,5
"03 asturias, principado de",2021-04,1423.0,2021,4
"03 asturias, principado de",2021-03,1531.0,2021,3
"03 asturias, principado de",2021-02,752.0,2021,2
"03 asturias, principado de",2021-01,949.0,2021,1
"03 asturias, principado de",2020-12,981.0,2020,12
"03 asturias, principado de",2020-11,879.0,2020,11
"03 asturias, principado de",2020-10,4248.0,2020,10
"03 asturias, principado de",2020-09,6828.0,2020,9
"03 asturias, principado de",2020-08,12523.0,2020,8
"03 asturias, principado de",2020-07,10895.0,2020,7
"03 asturias, principado de",2020-06,1226.0,2020,6
"03 asturias, principado de",2020-05,138.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,3282.0,2020,3
"03 asturias, principado de",2020-02,7954.0,2020,2
"03 asturias, principado de",2020-01,6817.0,2020,1
"03 asturias, principado de",2019-12,10159.0,2019,12
"03 asturias, principado de",2019-11,12489.0,2019,11
"03 asturias, principado de",2019-10,25737.0,2019,10
"03 asturias, principado de",2019-09,47607.0,2019,9
"03 asturias, principado de",2019-08,48908.0,2019,8
"03 asturias, principado de",2019-07,46292.0,2019,7
"03 asturias, principado de",2019-06,43646.0,2019,6
"03 asturias, principado de",2019-05,37835.0,2019,5
"03 asturias, principado de",2019-04,23355.0,2019,4
"03 asturias, principado de",2019-03,10388.0,2019,3
"03 asturias, principado de",2019-02,6649.0,2019,2
"03 asturias, principado de",2019-01,6853.0,2019,1
"03 asturias, principado de",2018-12,9992.0,2018,12
"03 asturias, principado de",2018-11,10631.0,2018,11
"03 asturias, principado de",2018-10,25533.0,2018,10
"03 asturias, principado de",2018-09,46010.0,2018,9
"03 asturias, principado de",2018-08,47865.0,2018,8
"03 asturias, principado de",2018-07,43970.0,2018,7
"03 asturias, principado de",2018-06,37141.0,2018,6
"03 asturias, principado de",2018-05,36277.0,2018,5
"03 asturias, principado de",2018-04,20558.0,2018,4
"03 asturias, principado de",2018-03,11611.0,2018,3
"03 asturias, principado de",2018-02,6939.0,2018,2
"03 asturias, principado de",2018-01,6395.0,2018,1
"03 asturias, principado de",2017-12,7650.0,2017,12
"03 asturias, principado de",2017-11,9016.0,2017,11
"03 asturias, principado de",2017-10,22381.0,2017,10
"03 asturias, principado de",2017-09,41923.0,2017,9
"03 asturias, principado de",2017-08,45494.0,2017,8
"03 asturias, principado de",2017-07,42798.0,2017,7
"03 asturias, principado de",2017-06,37184.0,2017,6
"03 asturias, principado de",2017-05,32729.0,2017,5
"03 asturias, principado de",2017-04,22806.0,2017,4
"03 asturias, principado de",2017-03,9332.0,2017,3
"03 asturias, principado de",2017-02,6154.0,2017,2
"03 asturias, principado de",2017-01,5196.0,2017,1
"03 asturias, principado de",2016-12,7621.0,2016,12
"03 asturias, principado de",2016-11,8612.0,2016,11
"03 asturias, principado de",2016-10,21346.0,2016,10
"03 asturias, principado de",2016-09,42963.0,2016,9
"03 asturias, principado de",2016-08,46141.0,2016,8
"03 asturias, principado de",2016-07,39333.0,2016,7
"03 asturias, principado de",2016-06,35068.0,2016,6
"03 asturias, principado de",2016-05,32185.0,2016,5
"03 asturias, principado de",2016-04,16771.0,2016,4
"03 asturias, principado de",2016-03,10689.0,2016,3
"03 asturias, principado de",2016-02,6308.0,2016,2
"03 asturias, principado de",2016-01,5840.0,2016,1
"03 asturias, principado de",2015-12,6308.0,2015,12
"03 asturias, principado de",2015-11,10121.0,2015,11
"03 asturias, principado de",2015-10,19403.0,2015,10
"03 asturias, principado de",2015-09,40487.0,2015,9
"03 asturias, principado de",2015-08,39856.0,2015,8
"03 asturias, principado de",2015-07,38515.0,2015,7
"03 asturias, principado de",2015-06,33152.0,2015,6
"03 asturias, principado de",2015-05,29747.0,2015,5
"03 asturias, principado de",2015-04,15410.0,2015,4
"03 asturias, principado de",2015-03,8480.0,2015,3
"03 asturias, principado de",2015-02,5569.0,2015,2
"03 asturias, principado de",2015-01,5069.0,2015,1
"03 asturias, principado de",2014-12,5305.0,2014,12
"03 asturias, principado de",2014-11,7412.0,2014,11
"03 asturias, principado de",2014-10,20456.0,2014,10
"03 asturias, principado de",2014-09,36481.0,2014,9
"03 asturias, principado de",2014-08,37174.0,2014,8
"03 asturias, principado de",2014-07,30691.0,2014,7
"03 asturias, principado de",2014-06,27848.0,2014,6
"03 asturias, principado de",2014-05,24962.0,2014,5
"03 asturias, principado de",2014-04,15989.0,2014,4
"03 asturias, principado de",2014-03,7946.0,2014,3
"03 asturias, principado de",2014-02,4647.0,2014,2
"03 asturias, principado de",2014-01,3494.0,2014,1
"03 asturias, principado de",2025-02,155448.0,2025,2
"03 asturias, principado de",2025-01,141712.0,2025,1
"03 asturias, principado de",2024-12,192408.0,2024,12
"03 asturias, principado de",2024-11,226148.0,2024,11
"03 asturias, principado de",2024-10,333141.0,2024,10
"03 asturias, principado de",2024-09,477837.0,2024,9
"03 asturias, principado de",2024-08,701164.0,2024,8
"03 asturias, principado de",2024-07,564887.0,2024,7
"03 asturias, principado de",2024-06,398745.0,2024,6
"03 asturias, principado de",2024-05,330669.0,2024,5
"03 asturias, principado de",2024-04,267697.0,2024,4
"03 asturias, principado de",2024-03,274685.0,2024,3
"03 asturias, principado de",2024-02,159474.0,2024,2
"03 asturias, principado de",2024-01,152091.0,2024,1
"03 asturias, principado de",2023-12,196251.0,2023,12
"03 asturias, principado de",2023-11,198943.0,2023,11
"03 asturias, principado de",2023-10,355879.0,2023,10
"03 asturias, principado de",2023-09,471988.0,2023,9
"03 asturias, principado de",2023-08,673828.0,2023,8
"03 asturias, principado de",2023-07,575891.0,2023,7
"03 asturias, principado de",2023-06,401535.0,2023,6
"03 asturias, principado de",2023-05,303196.0,2023,5
"03 asturias, principado de",2023-04,346887.0,2023,4
"03 asturias, principado de",2023-03,202551.0,2023,3
"03 asturias, principado de",2023-02,151137.0,2023,2
"03 asturias, principado de",2023-01,129908.0,2023,1
"03 asturias, principado de",2022-12,171327.0,2022,12
"03 asturias, principado de",2022-11,185412.0,2022,11
"03 asturias, principado de",2022-10,329720.0,2022,10
"03 asturias, principado de",2022-09,428466.0,2022,9
"03 asturias, principado de",2022-08,673393.0,2022,8
"03 asturias, principado de",2022-07,552573.0,2022,7
"03 asturias, principado de",2022-06,368875.0,2022,6
"03 asturias, principado de",2022-05,283691.0,2022,5
"03 asturias, principado de",2022-04,285165.0,2022,4
"03 asturias, principado de",2022-03,160218.0,2022,3
"03 asturias, principado de",2022-02,131711.0,2022,2
"03 asturias, principado de",2022-01,103756.0,2022,1
"03 asturias, principado de",2021-12,155858.0,2021,12
"03 asturias, principado de",2021-11,167471.0,2021,11
"03 asturias, principado de",2021-10,323500.0,2021,10
"03 asturias, principado de",2021-09,420138.0,2021,9
"03 asturias, principado de",2021-08,721393.0,2021,8
"03 asturias, principado de",2021-07,522784.0,2021,7
"03 asturias, principado de",2021-06,226933.0,2021,6
"03 asturias, principado de",2021-05,106514.0,2021,5
"03 asturias, principado de",2021-04,48370.0,2021,4
"03 asturias, principado de",2021-03,44997.0,2021,3
"03 asturias, principado de",2021-02,31952.0,2021,2
"03 asturias, principado de",2021-01,32132.0,2021,1
"03 asturias, principado de",2020-12,28526.0,2020,12
"03 asturias, principado de",2020-11,25848.0,2020,11
"03 asturias, principado de",2020-10,121467.0,2020,10
"03 asturias, principado de",2020-09,270360.0,2020,9
"03 asturias, principado de",2020-08,595382.0,2020,8
"03 asturias, principado de",2020-07,406638.0,2020,7
"03 asturias, principado de",2020-06,50519.0,2020,6
"03 asturias, principado de",2020-05,9868.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,63185.0,2020,3
"03 asturias, principado de",2020-02,153951.0,2020,2
"03 asturias, principado de",2020-01,127736.0,2020,1
"03 asturias, principado de",2019-12,170097.0,2019,12
"03 asturias, principado de",2019-11,186680.0,2019,11
"03 asturias, principado de",2019-10,300227.0,2019,10
"03 asturias, principado de",2019-09,452190.0,2019,9
"03 asturias, principado de",2019-08,716852.0,2019,8
"03 asturias, principado de",2019-07,535120.0,2019,7
"03 asturias, principado de",2019-06,366663.0,2019,6
"03 asturias, principado de",2019-05,305850.0,2019,5
"03 asturias, principado de",2019-04,299385.0,2019,4
"03 asturias, principado de",2019-03,181089.0,2019,3
"03 asturias, principado de",2019-02,126527.0,2019,2
"03 asturias, principado de",2019-01,104705.0,2019,1
"03 asturias, principado de",2018-12,165847.0,2018,12
"03 asturias, principado de",2018-11,180938.0,2018,11
"03 asturias, principado de",2018-10,288659.0,2018,10
"03 asturias, principado de",2018-09,431646.0,2018,9
"03 asturias, principado de",2018-08,688184.0,2018,8
"03 asturias, principado de",2018-07,487877.0,2018,7
"03 asturias, principado de",2018-06,345951.0,2018,6
"03 asturias, principado de",2018-05,289215.0,2018,5
"03 asturias, principado de",2018-04,245791.0,2018,4
"03 asturias, principado de",2018-03,227147.0,2018,3
"03 asturias, principado de",2018-02,127543.0,2018,2
"03 asturias, principado de",2018-01,106123.0,2018,1
"03 asturias, principado de",2017-12,163260.0,2017,12
"03 asturias, principado de",2017-11,160220.0,2017,11
"03 asturias, principado de",2017-10,287009.0,2017,10
"03 asturias, principado de",2017-09,421984.0,2017,9
"03 asturias, principado de",2017-08,688440.0,2017,8
"03 asturias, principado de",2017-07,527630.0,2017,7
"03 asturias, principado de",2017-06,329310.0,2017,6
"03 asturias, principado de",2017-05,266552.0,2017,5
"03 asturias, principado de",2017-04,318106.0,2017,4
"03 asturias, principado de",2017-03,168851.0,2017,3
"03 asturias, principado de",2017-02,130804.0,2017,2
"03 asturias, principado de",2017-01,115219.0,2017,1
"03 asturias, principado de",2016-12,159514.0,2016,12
"03 asturias, principado de",2016-11,155799.0,2016,11
"03 asturias, principado de",2016-10,294941.0,2016,10
"03 asturias, principado de",2016-09,409636.0,2016,9
"03 asturias, principado de",2016-08,679748.0,2016,8
"03 asturias, principado de",2016-07,506727.0,2016,7
"03 asturias, principado de",2016-06,312447.0,2016,6
"03 asturias, principado de",2016-05,242931.0,2016,5
"03 asturias, principado de",2016-04,202677.0,2016,4
"03 asturias, principado de",2016-03,240558.0,2016,3
"03 asturias, principado de",2016-02,129291.0,2016,2
"03 asturias, principado de",2016-01,115240.0,2016,1
"03 asturias, principado de",2015-12,149214.0,2015,12
"03 asturias, principado de",2015-11,158996.0,2015,11
"03 asturias, principado de",2015-10,255427.0,2015,10
"03 asturias, principado de",2015-09,392533.0,2015,9
"03 asturias, principado de",2015-08,675499.0,2015,8
"03 asturias, principado de",2015-07,494464.0,2015,7
"03 asturias, principado de",2015-06,304134.0,2015,6
"03 asturias, principado de",2015-05,231574.0,2015,5
"03 asturias, principado de",2015-04,256723.0,2015,4
"03 asturias, principado de",2015-03,176448.0,2015,3
"03 asturias, principado de",2015-02,117262.0,2015,2
"03 asturias, principado de",2015-01,105977.0,2015,1
"03 asturias, principado de",2014-12,136528.0,2014,12
"03 asturias, principado de",2014-11,148973.0,2014,11
"03 asturias, principado de",2014-10,235274.0,2014,10
"03 asturias, principado de",2014-09,369353.0,2014,9
"03 asturias, principado de",2014-08,612285.0,2014,8
"03 asturias, principado de",2014-07,401961.0,2014,7
"03 asturias, principado de",2014-06,263455.0,2014,6
"03 asturias, principado de",2014-05,242232.0,2014,5
"03 asturias, principado de",2014-04,217751.0,2014,4
"03 asturias, principado de",2014-03,131922.0,2014,3
"03 asturias, principado de",2014-02,97659.0,2014,2
"03 asturias, principado de",2014-01,96102.0,2014,1
"03 asturias, principado de",2025-02,133007.0,2025,2
"03 asturias, principado de",2025-01,119661.0,2025,1
"03 asturias, principado de",2024-12,165804.0,2024,12
"03 asturias, principado de",2024-11,194235.0,2024,11
"03 asturias, principado de",2024-10,264912.0,2024,10
"03 asturias, principado de",2024-09,368182.0,2024,9
"03 asturias, principado de",2024-08,594026.0,2024,8
"03 asturias, principado de",2024-07,465525.0,2024,7
"03 asturias, principado de",2024-06,312721.0,2024,6
"03 asturias, principado de",2024-05,249590.0,2024,5
"03 asturias, principado de",2024-04,212938.0,2024,4
"03 asturias, principado de",2024-03,236085.0,2024,3
"03 asturias, principado de",2024-02,135722.0,2024,2
"03 asturias, principado de",2024-01,123419.0,2024,1
"03 asturias, principado de",2023-12,172656.0,2023,12
"03 asturias, principado de",2023-11,166971.0,2023,11
"03 asturias, principado de",2023-10,286221.0,2023,10
"03 asturias, principado de",2023-09,364664.0,2023,9
"03 asturias, principado de",2023-08,567528.0,2023,8
"03 asturias, principado de",2023-07,480679.0,2023,7
"03 asturias, principado de",2023-06,304186.0,2023,6
"03 asturias, principado de",2023-05,219341.0,2023,5
"03 asturias, principado de",2023-04,293621.0,2023,4
"03 asturias, principado de",2023-03,168454.0,2023,3
"03 asturias, principado de",2023-02,128762.0,2023,2
"03 asturias, principado de",2023-01,109756.0,2023,1
"03 asturias, principado de",2022-12,148630.0,2022,12
"03 asturias, principado de",2022-11,160837.0,2022,11
"03 asturias, principado de",2022-10,273286.0,2022,10
"03 asturias, principado de",2022-09,345282.0,2022,9
